"annotation_id","annotator","created_at","id","image","label","lead_time","updated_at" 
2411,"2","2025-01-21T21:35:17.467277Z",4659,"/data/upload/19/fce16a2d-20230815-194501-337_1.png","[{""points"":[[43.457206021686495,48.18401937046006],[39.83577218654595,51.57384987893463],[35.98799873670912,54.23728813559323],[33.950942204442576,53.268765133171925],[33.49826297505001,50.605326876513324],[38.025055268975684,45.52058111380146],[42.778187177597644,37.530266343825666],[53.86882829771555,27.118644067796616],[63.37509211495947,22.033898305084747],[70.16528055584799,19.61259079903148],[76.05011053795137,17.675544794188863],[79.6715443730919,17.433414043583536],[81.2559216759659,17.917675544794193],[81.02958206126961,20.096852300242134],[78.53984629961049,21.549636803874094],[73.33403516159595,24.21307506053269],[66.54384672070745,27.60290556900727],[64.05411095904833,30.266343825665864],[59.07463943573008,36.561743341404366],[52.51079060953785,42.85714285714286]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":92,""original_height"":86},{""points"":[[28.745131066428048,52.54237288135594],[32.81924413096115,44.79418886198548],[39.1567533424571,35.59322033898306],[43.68354563638278,30.750605326876517],[53.86882829771555,23.48668280871671],[69.71260132645541,17.675544794188863],[78.76618591430677,15.980629539951577],[81.70860090535847,16.707021791767556],[83.51931782292873,19.128329297820827],[83.06663859353617,23.728813559322038],[79.89788398778819,28.571428571428577],[71.29697862932942,39.22518159806296],[57.490262132856095,50.12106537530268],[46.85230024213075,59.322033898305094],[41.193809874723655,64.89104116222761],[35.53531950731656,64.89104116222761],[30.329508369302033,57.869249394673126]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":92,""original_height"":86}]",50.561,"2025-01-21T21:35:17.467277Z"
2412,"2","2025-01-21T21:35:59.543733Z",4660,"/data/upload/19/81dc18b7-20230815-194501-729_1.png","[{""points"":[[45.063223029324725,42.3728813559322],[52.07305772277524,51.3317191283293],[57.68092547753565,59.07990314769975],[62.48766926733028,65.61743341404357],[65.09132215346905,68.03874092009686],[67.49469404836637,68.28087167070218],[67.89525603084925,65.13317191283294],[66.89385107464203,59.80629539951574],[58.48204944250141,47.94188861985472],[51.07165276656802,36.56174334140436],[46.264908976773384,30.750605326876514],[43.06041311691029,27.602905569007262],[39.655636265805754,26.39225181598063],[37.65282635339132,26.634382566585955],[36.050578423459775,29.055690072639223],[37.05198337966699,32.20338983050847]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":81,""original_height"":67},{""points"":[[44.862942038083276,58.59564164648909],[37.05198337966699,48.91041162227603],[32.245239589872355,40.67796610169492],[29.241024721250707,32.92978208232446],[27.238214808836275,27.602905569007262],[25.635966878904732,23.486682808716708],[26.03652886138762,20.33898305084746],[28.039338773802047,17.675544794188863],[34.648611484769674,17.675544794188863],[38.854512300839986,20.09685230024213],[46.86575195049771,25.66585956416465],[56.278958538845544,35.351089588377725],[64.08991719726183,44.55205811138014],[69.29722296953935,55.44794188861986],[71.30003288195378,66.34382566585957],[72.10115684691955,73.60774818401937],[68.49609900457358,77.23970944309927],[64.49047917974471,76.99757869249395],[58.081487460018536,72.39709443099274]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":81,""original_height"":67}]",41.416,"2025-01-21T21:35:59.543733Z"
2413,"2","2025-01-21T21:37:05.882114Z",4661,"/data/upload/19/07700482-20230815-194501-780_1.png","[{""points"":[[63.82406939307666,56.17433414043583],[56.69850730383419,44.794188861985475],[51.49136577708008,38.49878934624697],[44.09174360748212,32.44552058111381],[37.51430167895061,28.57142857142858],[34.49964079504033,28.087167070217912],[33.403400473618404,31.234866828087167],[36.1440012771732,40.92009685230024],[43.543623446771164,50.60532687651331],[55.3282069020568,60.77481840193705],[67.11279035734242,71.42857142857143],[72.31993188409653,77.4818401937046],[75.33459276800681,79.41888619854723],[78.07519357156161,79.1767554479419],[79.7195540536945,76.99757869249395],[78.89737381262806,73.36561743341404],[75.06053268765133,68.52300242130751]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":91,""original_height"":103},{""points"":[[55.3282069020568,35.108958837772406],[64.37218955378763,42.13075060532688],[76.15677300907328,55.20581113801454],[80.54173429476094,66.10169491525424],[81.91203469653833,74.57627118644068],[82.18609477689381,81.1138014527845],[80.81579437511641,82.32445520581115],[72.59399196445202,81.84019370460048],[64.37218955378762,76.99757869249395],[53.95790650027939,69.24939467312349],[44.63986376819308,59.32203389830508],[36.1440012771732,49.39467312348668],[30.93685975041909,41.404358353510894],[27.648138786153336,33.17191283292978],[26.27783838437594,28.087167070217912],[27.92219886650882,25.665859564164645],[31.48497991113005,22.518159806295397],[41.351142803927324,25.423728813559332],[48.75076497352528,30.508474576271194]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":91,""original_height"":103}]",65.751,"2025-01-21T21:37:05.882620Z"
2415,"2","2025-01-21T21:38:31.513633Z",4663,"/data/upload/19/63086763-20230815-194503-540_1.png","[{""points"":[[59.322033898305094,54.23728813559321],[52.59334777622022,60.04842615012106],[44.947113546578315,65.85956416464892],[39.44182490123614,72.15496368038741],[34.854084363451,77.23970944309927],[31.795590671594237,80.1452784503632],[29.34879571810883,81.35593220338984],[25.678603287880712,81.35593220338984],[22.92595896520963,79.41888619854721],[22.92595896520963,76.75544794188862],[26.290302026252064,74.57627118644068],[29.04294634892316,71.42857142857143],[33.6306868867083,66.10169491525424],[40.66522237797885,60.04842615012106],[48.31145660762075,52.05811138014526],[54.122594622148604,48.18401937046004],[59.322033898305094,45.27845036319612],[61.15713011341914,43.3414043583535],[64.82732254364726,42.857142857142854],[66.66241875876132,46.48910411622276],[65.7448706512043,49.87893462469734],[62.68637695934752,52.78450363196126]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":57,""original_height"":72},{""points"":[[58.710335159933734,36.80387409200968],[67.27411749713266,39.46731234866828],[70.02676181980375,42.857142857142854],[70.33261118898942,48.18401937046005],[66.35656938957564,56.90072639225182],[59.627883267490766,65.61743341404357],[50.75825156110615,72.63922518159806],[40.66522237797884,80.1452784503632],[35.159933732636674,82.80871670702179],[28.737096979737476,83.53510895883777],[23.537657703580983,83.05084745762711],[19.561615904167194,81.35593220338984],[17.726519689053134,79.66101694915254],[17.726519689053134,75.54479418886199],[18.949917165795842,72.15496368038741],[19.86746527335287,67.31234866828088],[23.53765770358099,61.01694915254237],[33.93653625589398,52.542372881355924],[47.088059130878044,43.3414043583535],[52.89919714540589,39.22518159806294]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":57,""original_height"":72}]",80.687,"2025-01-21T21:38:31.513633Z"
2417,"2","2025-01-21T21:39:29.559513Z",4665,"/data/upload/19/18dd4e26-20230815-194504-171_1.png","[{""points"":[[54.88297013720741,57.12084525643849],[37.81851723740344,53.59894342945191],[36.434912948230135,47.4356152322254],[40.58572581575003,38.41074180057231],[47.50374726161651,31.58705701078583],[57.18897728582958,24.103015628439362],[66.87420731004265,19.260400616332824],[74.714631615358,16.839093110279553],[78.86544448287789,17.059211974466216],[81.17145163150006,18.37992515958618],[82.09385449094891,21.46158925819943],[83.01625735039778,29.165749504732556],[79.32664591260232,38.63086066475898],[73.79222875590912,47.21549636803874],[63.18459587224721,53.81906229363857]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":63,""original_height"":132}]",28.705,"2025-01-21T21:39:29.559574Z"
2420,"2","2025-01-21T21:40:30.194457Z",4668,"/data/upload/19/5c11f986-20230815-194506-018_1.png","[{""points"":[[45.51068272054074,28.378961002577746],[39.00449558269486,23.103384918765215],[33.311581837079714,19.82888941846778],[31.685035052618243,18.55547450168545],[28.025304787579934,17.827808834952684],[23.145664434195528,18.009725251635874],[23.552301130310894,20.556555085200547],[26.805394699233837,23.103384918765215],[30.87176166038751,26.92362966911222],[34.93812862154119,31.47154008619199],[41.85095245550243,38.384363920153234],[50.796959770040516,47.11635192094639],[56.48987351565565,51.30042950465978],[61.77615056515543,54.57492500495721],[65.02924413407837,56.212172755105925],[67.46906431077058,55.48450708837317],[65.84251752630911,51.664262338026155],[62.99606065350153,45.479104170797676],[58.11642030011712,39.29394600356919],[52.01686985838661,32.199205752924755]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":51,""original_height"":114},{""points"":[[17.45275068858038,19.465056585101397],[20.299207561387956,16.91822675153673],[27.61866809146457,15.826728251437586],[35.75140201377192,17.463976001586303],[45.10404602442538,22.011886418666073],[55.676600123424926,29.106626669310508],[63.80933404573227,36.74711617000452],[69.09561109523204,44.56952208738173],[71.53543127192425,51.30042950465978],[70.72215787969351,56.03025633842273],[68.2823377030013,58.031336921937836],[62.1827872612708,60.03241750545294],[57.70978360400175,60.21433392213612],[46.73059280888683,54.57492500495721],[30.87176166038751,41.65885942045067],[22.33239104196479,33.836453503073464],[17.046113992465013,27.105546085795414]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":51,""original_height"":114}]",47.291,"2025-01-21T21:40:30.194457Z"
2421,"2","2025-01-21T21:41:23.423059Z",4669,"/data/upload/19/9636bdae-20230815-194506-109_1.png","[{""points"":[[23.616058456690574,73.20867317938465],[26.42749398724898,76.35086583118522],[30.92579083614242,78.66616567988038],[36.54866189725923,80.48532984671228],[41.046958746152654,80.98146552857553],[47.23211691338114,80.98146552857553],[50.043552443939554,78.83154424050144],[44.982968488934425,76.18548727056414],[43.85839427671107,73.87018742186898],[47.79440401949283,69.901101966963],[51.16812665616292,66.59353075454135],[52.85498797449796,63.61671666336187],[54.54184929283299,59.31687408721372],[49.48126533782787,55.18241007168666],[46.66982980726947,52.867110222991506],[46.10754270115779,50.05567469243311],[46.10754270115779,47.24423916187471],[50.043552443939554,44.43280363131631],[48.35669112560451,42.6136394644844],[42.171532958376034,41.45598954013682],[35.986374791147554,42.282882343242235],[30.925790836142426,48.07113196498012],[25.865206881137297,55.84392431417099],[26.42749398724898,61.466795375287795],[23.616058456690578,67.58580211826785],[23.0537713505789,70.72799477006842]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":30,""original_height"":102},{""points"":[[16.868613183350416,55.84392431417099],[14.057177652792014,63.61671666336187],[16.306326077238733,70.56261620944733],[21.366910032243855,75.52397302807981],[26.989781093360655,79.32767992236471],[35.42408768503586,81.47760121043876],[42.17153295837602,82.80062969540742],[50.04355244393955,82.46987257416527],[56.22871061116803,80.65070840733335],[58.477859035614756,78.33540855863819],[57.35328482339139,75.02783734621656],[60.1647203539498,69.901101966963],[68.599026945625,65.93201651205702],[72.53503668840675,63.285959542119706],[74.22189800674181,57.99384560224507],[74.22189800674181,47.90575340435904],[72.53503668840678,39.802203933926],[70.84817537007173,37.817661206473005],[65.22530430895492,37.156146963988675],[53.97956218672132,36.990768403367596],[41.046958746152676,37.156146963988675],[33.17493926058915,38.975311130820586],[24.740632668913943,43.93666794945306],[19.11776160779714,51.544081738022854]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":30,""original_height"":102}]",52.489,"2025-01-21T21:41:23.423059Z"
2422,"2","2025-01-21T21:42:48.356936Z",4670,"/data/upload/19/8a8da85e-20230815-194506-496_1.png","[{""points"":[[54.66847090663058,59.53991880920162],[62.11096075778079,51.96211096075778],[65.35859269282814,47.27108705457826],[68.06495263870094,44.74515110509697],[70.63599458728011,43.301759133964815],[73.07171853856563,41.85836716283266],[75.77807848443842,40.054127198917456],[78.34912043301759,37.16734325665313],[79.56698240866035,33.919711321605774],[80.37889039242219,29.95038340099233],[80.24357239512855,26.702751465944967],[78.07848443843031,25.98105548037889],[74.28958051420838,27.06359945872801],[69.95940460081191,30.67207938655841],[65.2232746955345,32.11547135769057],[60.487144790257105,33.198015336039695],[54.26251691474966,36.445647271087054],[48.03788903924222,41.49751917004962],[42.8958051420839,46.18854307622914],[40.46008119079838,49.436175011276504],[37.34776725304466,53.044654939106906],[33.82949932341001,57.37483085250338],[30.85250338294993,62.78755074424899],[29.76995940460081,65.31348669373027],[29.76995940460081,69.2828146143437],[30.987821380243574,74.69553450608932],[33.96481732070365,76.49977447000451],[38.02435723951286,73.61299052774018],[44.65493910690122,68.20027063599458],[50.20297699594046,63.14839873703203]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":120,""original_height"":45},{""points"":[[55.751014884979696,78.66486242670275],[46.820027063599454,83.71673432566531],[39.512855209742895,85.52097428958051],[33.28822733423545,84.79927830401444],[30.85250338294993,82.99503834009924],[27.198917456021647,66.03518267929634],[27.875507442489848,57.01398285972034],[31.66441136671177,45.46684709066306],[39.648173207036535,34.28055931438882],[50.47361299052774,24.17681551646369],[58.05142083897158,21.650879566982407],[68.6062246278755,20.20748759585025],[74.28958051420838,20.20748759585025],[79.56698240866035,21.650879566982407],[82.00270635994588,25.25935949481281],[83.085250338295,29.95038340099233],[82.00270635994588,35.72395128552097],[78.07848443843031,45.827695083446095],[70.36535859269283,59.90076680198466],[65.08795669824087,68.56111862877763]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":120,""original_height"":45}]",84.372,"2025-01-21T21:42:48.356936Z"
2423,"2","2025-01-21T21:43:42.881631Z",4671,"/data/upload/19/afc84a88-20230815-194506-719_1.png","[{""points"":[[27.28746250247861,57.82846704162397],[34.23336204856407,52.536353101749334],[43.16380432210252,47.740374843737946],[48.62129682259824,45.75583211628496],[53.58265364123071,45.09431787380063],[56.063332050546954,45.42507499504279],[58.047874777999944,46.41734635876929],[57.05560341427345,48.89802476808553],[56.063332050546954,52.536353101749334],[56.063332050546954,56.836195677897486],[56.063332050546954,58.65535984472938],[56.063332050546954,64.27823090584619],[52.59038227750422,68.90883060323651],[46.140618413282006,71.38950901255274],[42.66766864023928,72.7125374975214],[40.68312591278628,74.5317016643533],[38.6985831853333,78.33540855863819],[38.20244750347005,79.98919416484902],[36.21790477601705,80.98146552857551],[30.760412275521336,80.48532984671228],[25.799055456888865,78.50078711925929],[23.31837704757263,75.19321590683762],[22.326105683846137,69.901101966963],[22.822241365709385,66.0973950726781],[24.806784093162374,61.96293105715104]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":63,""original_height"":189},{""points"":[[50.60583955005122,83.1313868166496],[44.15607568582901,83.46214393789175],[34.72949773042731,83.1313868166496],[25.302919775025618,80.1545727254701],[18.357020228940154,76.18548727056412],[15.87634181962392,70.56261620944733],[17.86088454707691,62.45906673901428],[22.326105683846137,55.34778863230774],[32.248819321111085,48.07113196498011],[38.20244750347005,44.76356075255846],[45.14834704955551,43.27515370696872],[51.59811091377773,41.78674666137898],[57.055603414273456,41.45598954013681],[64.49763864222217,41.62136810075789],[71.93967387017088,43.93666794945305],[72.43580955203413,48.56726764684336],[72.43580955203413,57.66308848100289],[71.44353818830761,64.93974514833052],[66.48218136967515,74.03556598249006],[60.52855318731618,76.84700151304845],[54.57492500495721,79.98919416484902]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":63,""original_height"":189}]",53.847,"2025-01-21T21:43:42.881631Z"
2424,"2","2025-01-21T21:44:31.180624Z",4672,"/data/upload/19/6603645a-20230815-194506-759_1.png","[{""points"":[[50.00538128427189,56.77665939607389],[48.37477102500215,50.17309347047407],[46.74416076573241,43.76963560322576],[46.2006240126425,40.76801472795311],[42.939403494103026,38.76693414443801],[37.50403596320391,37.566285794328955],[33.155741938484624,39.16715026114103],[29.894521419945153,43.36941948652274],[25.002690642135946,49.57276929541954],[26.08976414831577,60.778820563104084],[29.350984666855233,69.383467072219],[33.15574193848462,75.58681688111581],[36.416962457024084,78.38832969803694],[40.22171972865347,80.18930222320053],[45.65708725955258,81.38995057330959],[49.46184453118197,80.98973445660658],[51.635991543541614,78.18822163968544],[50.54891803736179,73.18552018089768],[50.00538128427189,66.78206231364938]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":74,""original_height"":201},{""points"":[[60.332579592980196,79.588978048146],[55.44074881517099,82.99081504012167],[48.37477102500214,83.79124727352772],[41.8523299879232,83.3910311568247],[34.78635219775435,80.78962639825507],[25.546227395225852,73.78584435595222],[20.11085986432674,63.58033338002522],[17.39317609887718,55.17579492926181],[19.023786358146914,46.7712564784984],[23.372080382866216,41.768555019710654],[30.438058173035067,37.166069677625934],[38.59110946938374,34.164448802353284],[47.28769751882233,34.164448802353284],[57.07135907444073,39.56736637784405],[61.41965309916003,45.570608128389345],[64.13733686460958,63.1801172633222],[63.05026335842976,73.78584435595222]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":74,""original_height"":201}]",47.667,"2025-01-21T21:44:31.180624Z"
2425,"2","2025-01-28T15:21:29.697860Z",4673,"/data/upload/19/ad37e4a5-20230815-194506-952_1.png","[{""points"":[[64.21512592876708,32.19920575292475],[63.66458940459426,28.560877419260937],[64.21512592876708,25.468298335646693],[62.01297983207583,23.83105058549798],[58.70976068703895,22.01188641866607],[53.204395445310816,20.556555085200543],[50.45171282444674,22.73955208539883],[53.2043954453108,24.740632668913925],[53.75493196948362,27.287462502478594],[53.2043954453108,28.74279383594412],[50.45171282444674,30.198125169409646],[48.24956672775548,31.289623669508792],[49.350639776101104,35.47370125322218],[55.95707806617487,40.749277337034705],[61.462443307903,45.11527133743129],[69.72049117049521,50.572763837927006],[75.77639293639615,52.93767725480849],[79.07961208143304,50.75468025461019],[77.97853903308742,47.116351920946386],[75.22585641222335,41.840775837133855],[71.37210074301366,38.384363920153234],[66.96780854963114,35.65561766990537]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":38,""original_height"":115},{""points"":[[76.8774659847418,29.834292336043273],[69.16995464632241,25.286381918963503],[62.01297983207583,22.01188641866607],[49.35063977610111,17.645892418269494],[40.54205538933609,16.190561084803967],[32.284007526743885,16.91822675153673],[26.228105760842922,19.283140168418207],[29.531324905879806,20.37463866851735],[29.531324905879806,23.10338491876521],[21.823813567460412,25.46829833564669],[19.621667470769157,27.651295335844978],[21.823813567460412,33.472620669707084],[28.980788381706997,40.749277337034705],[38.33990929264481,50.20893100456063],[45.49688410689139,57.849420505254635],[52.103322396965154,60.94199958886888],[62.56351635624863,61.48774883891844],[72.47317379135929,60.94199958886888],[78.52907555726023,58.03133692193783],[83.48390427481556,53.665342921541246],[82.93336775064274,46.93443550426319],[80.73122165395148,39.83969525361876],[79.07961208143305,34.38220275312304]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":38,""original_height"":115}]",81.403,"2025-01-28T15:21:29.697860Z"
2427,"2","2025-01-28T15:22:32.572706Z",4675,"/data/upload/19/7df548e6-20230815-194507-124_1.png","[{""points"":[[51.54536390827518,61.25907990314769],[45.039880358923234,66.34382566585957],[41.67497507477567,70.94430992736078],[38.08574277168494,76.02905569007264],[34.49651046859422,79.66101694915253],[31.804586241276173,81.35593220338981],[27.09371884346959,82.08232445520581],[23.72881355932203,81.1138014527845],[22.38285144566301,79.4188861985472],[22.83150548354935,76.51331719128328],[26.645064805583253,74.57627118644066],[30.682951146560317,71.91283292978207],[35.618145563310065,64.64891041162227],[41.00199401794616,57.86924939467312],[48.62911266201396,52.78450363196126],[55.1345962113659,50.36319612590798],[58.72382851445664,46.24697336561743],[64.33200398803591,44.30992736077481],[67.47258225324029,44.55205811138014],[67.24825523429712,47.69975786924939],[65.45363908275176,50.121065375302656],[62.313060817547374,53.268765133171904],[58.05084745762713,56.17433414043583]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":68,""original_height"":63},{""points"":[[67.24825523429712,56.90072639225181],[62.761714855433716,63.19612590799032],[55.358923230309074,69.97578692493947],[47.956131605184446,76.75544794188862],[41.00199401794616,80.1452784503632],[35.618145563310065,81.59806295399515],[26.645064805583253,82.80871670702177],[19.690927218344964,81.59806295399514],[18.34496510468594,77.48184019370458],[19.24227318045862,73.36561743341403],[19.915254237288135,69.97578692493946],[19.24227318045862,65.13317191283292],[21.26121635094716,59.07990314769974],[32.926221335992025,50.847457627118644],[47.95613160518445,41.40435835351089],[55.583250249252245,36.56174334140436],[60.96709870388835,33.89830508474576],[65.67796610169493,35.83535108958838],[70.38883349950152,38.74092009685229],[72.18344965104687,45.036319612590795],[70.61316051844467,51.57384987893462]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":68,""original_height"":63}]",57.898,"2025-01-28T15:22:32.572706Z"
2428,"2","2025-01-28T15:23:45.042287Z",4676,"/data/upload/19/eb0916a7-20230815-194507-655_1.png","[{""points"":[[50.71538630860665,72.26502311248075],[46.911732335461146,72.70526084085405],[40.8892802113141,70.72419106317412],[34.54985692273828,66.54193264362756],[25.357693154303323,55.31587057010786],[23.138895003301784,50.25313669381466],[22.5049526744442,46.29099713845476],[24.72375082544574,39.907550077041606],[27.89346246973366,34.404578472375086],[31.697116442879157,32.42350869469514],[35.183799251595865,34.18445960818842],[39.621395553598944,38.8069557561083],[44.375963020030824,44.9702839533348],[46.59476117103235,53.11468192824125],[49.13053048646269,60.81884217477438],[50.398415144177854,66.54193264362756]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":50,""original_height"":72},{""points"":[[66.56394453004621,74.68633061853402],[65.29605987233104,78.6484701738939],[61.80937706361435,81.28989654413384],[58.005723090468855,83.05084745762711],[52.93418445960818,81.28989654413384],[48.17961699317631,77.5478758529606],[41.206251375742895,74.02597402597402],[34.86682808716707,69.84371560642747],[26.942548976447284,61.25907990314771],[22.821923838872994,55.31587057010786],[20.603125687871454,46.95135373101475],[20.920096852300244,37.26612370680167],[23.138895003301784,30.882676645388514],[28.84437596302003,26.700418225841954],[33.281972265023114,24.49922958397535],[39.30442438917015,25.37970504072199],[47.54567466431874,30.662557781201848],[60.2245212414704,45.630640545894785],[67.5148580233326,53.99515738498789],[70.05062733876292,57.07682148360115],[71.3185119964781,60.81884217477438],[68.14880035219018,65.88157605106758],[66.24697336561742,70.50407219898746]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":50,""original_height"":72}]",72.178,"2025-01-28T15:23:45.042287Z"
2429,"2","2025-01-28T15:25:17.511510Z",4677,"/data/upload/19/8e80ae25-20230815-194507-695_3.png","[{""points"":[[50.441124130281935,65.2250725738498],[38.386262432242404,55.363525990314685],[33.56431775302659,52.24935338498782],[27.402943996250826,49.654209547215416],[22.580999317035015,45.501979406779576],[22.848885132547007,39.7926629636803],[24.456200025618944,32.52626021791758],[33.296431937514605,30.96917391525414],[39.189919878778376,27.855001309927264],[49.101695052721986,32.0072314503631],[61.15655675076152,42.906835569007185],[73.21141844880104,57.958669828087096],[76.96181986596889,66.26313010895878],[76.96181986596889,74.56759038983046],[72.67564681777706,77.68176299515733],[65.71061561446534,79.23884929782076],[60.08501348871356,75.6056479249394]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":62,""original_height"":32},{""points"":[[48.298037606186014,74.56759038983044],[57.67404114910565,79.75787806537524],[67.05004469202528,82.35302190314763],[73.74719007982502,80.7959356004842],[78.56913475904084,77.68176299515734],[81.78376454518471,72.49147531961255],[82.31953617620869,67.82021641162223],[82.58742199172067,58.99672736319606],[81.24799291416073,46.021008174334064],[71.8719893712411,35.121404055689986],[60.35289930422555,27.855001309927264],[48.03015179067403,20.588598564164545],[41.3330064028743,16.436368423728705],[37.31471917019445,15.917339656174226],[31.95700285995466,19.031512261501106],[25.259857472154913,23.702771169491424],[20.70579860845109,25.778886239709344],[18.562712084355173,31.48820268280862],[19.36636953089114,39.79266296368029],[21.777341870499047,48.097123244551966],[27.938715627274807,57.958669828087096],[35.43951846161051,64.70604380629533]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":62,""original_height"":32}]",92.18,"2025-01-28T15:25:17.511510Z"
2430,"2","2025-01-28T15:26:27.764211Z",4678,"/data/upload/19/fad73d9f-20230815-194508-189_1.png","[{""points"":[[61.06435936944409,58.99185560202509],[59.82830728593438,66.2557781201849],[59.82830728593438,71.09839313229142],[57.97422916066981,73.29958177415803],[51.79396874312124,78.14219678626458],[48.08581249259212,79.24279110719787],[43.14160415855327,78.14219678626458],[40.051473949779,72.19898745322473],[36.96134374100473,64.05458947831828],[38.197395824514444,54.80959718247852],[43.14160415855329,49.746863306185325],[48.703838534346986,43.80365397314549],[53.03002082663099,39.62139555359894],[59.82830728593439,38.74092009685229],[64.77251561997323,39.18115782522562],[69.09869791225722,41.60246533127888],[70.33474999576693,45.34448602245212],[67.24461978699264,50.18710103455866]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":26,""original_height"":73},{""points"":[[81.45921874735431,56.790666960158475],[81.45921874735433,47.98591239269205],[78.36908853858004,40.28175214615892],[73.42488020454121,35.21901826986572],[67.86264582874752,31.256878714505827],[60.44633332768925,27.955095751705915],[51.793968743121276,27.955095751705915],[43.75963020030815,28.61545234426589],[39.433447908024164,31.917235307065805],[29.545031239946486,39.40127668941227],[19.6566145718688,46.88531807175874],[18.42056248835907,56.35042923178515],[17.80253644660422,68.4569667620515],[22.74674478064305,77.26172132951793],[28.30897915643675,80.7836231565045],[35.10726561574016,82.76469293418445],[44.37765624206298,83.20493066255776],[57.35620311891494,81.22386088487782],[67.24461978699263,77.26172132951793],[75.27895832980576,69.33744221879815],[78.98711458033489,63.39423288575829]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":26,""original_height"":73}]",69.974,"2025-01-28T15:26:27.764211Z"
2431,"2","2025-01-28T15:27:11.211011Z",4679,"/data/upload/19/1dcc42a8-20230815-194508-229_1.png","[{""points"":[[53.45439870863596,65.52058111380146],[48.35351089588374,73.51089588377724],[42.615012106537485,76.4406779661017],[34.963680387409156,77.772397094431],[29.862792574656936,77.23970944309929],[24.761904761904717,75.1089588377724],[27.312348668280826,72.17917675544795],[31.138014527845005,64.72154963680387],[33.68845843422111,53.268765133171904],[38.789346246973345,45.01210653753026],[47.0782889426957,38.087167070217916],[54.72962066182403,36.222760290556906],[61.74334140435833,38.61985472154964],[64.29378531073444,45.544794188861985],[63.018563357546384,53.002421307506054],[59.83050847457624,59.12832929782083]],""closed"":true,""polygonlabels"":[""Lipid""],""original_width"":33,""original_height"":79},{""points"":[[71.30750605326874,60.460048426150124],[74.49556093623887,50.87167070217918],[73.22033898305082,40.75060532687652],[71.94511702986277,37.02179176755448],[65.5690072639225,33.29297820823244],[56.64245359160611,31.162227602905567],[42.615012106537506,31.694915254237287],[34.32606941081515,36.489104116222755],[23.486682808716683,45.54479418886198],[18.385794995964464,54.866828087167065],[16.47296206618236,66.58595641646488],[18.385794995964446,74.30992736077482],[27.312348668280826,81.23486682808718],[34.32606941081513,82.56658595641647],[43.89023405972554,80.9685230024213],[56.004842615012066,76.4406779661017],[64.29378531073442,68.98305084745763]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":33,""original_height"":79}]",43.145,"2025-01-28T15:27:11.211011Z"
2432,"2","2025-01-28T15:29:10.556541Z",4680,"/data/upload/19/b5dc1b7a-20230815-194509-834_2.png","[{""points"":[[76.78108531548213,18.2324455205811],[82.13929639652473,21.428571428571413],[85.11608033043727,28.619854721549626],[83.03233157669847,36.876513317191275],[77.97179888904714,45.13317191283292],[70.82751744765703,52.05811138014526],[61.89716564591939,60.581113801452766],[55.645919384703035,66.17433414043583],[43.143426862270324,77.09443099273608],[33.32003988035891,84.28571428571429],[26.77111522575131,86.1501210653753],[22.30593932488248,86.41646489104116],[18.138441817404914,85.61743341404356],[16.947728243839894,84.0193704600484],[16.352371457057384,79.49152542372882],[17.24540663723115,72.56658595641646],[21.412904144708715,63.24455205811137],[29.152542372881353,52.32445520581113],[42.84574846887907,38.47457627118642],[54.15752741774676,27.288135593220325],[64.57627118644069,20.895883777239693],[70.23216066087453,19.03147699757868]],""closed"":true,""polygonlabels"":[""Prosome""],""original_width"":51,""original_height"":57}]",119.057,"2025-01-28T15:29:10.556541Z"
